timestamp,node_id,subsystem,sensor,parameter,value_raw,value_hrf
2021/03/20 00:31:19,001e0610ee36,lightsense,apds_9006_020,intensity,8,0.643
2021/03/20 00:31:19,001e0610ee36,lightsense,hih6130,humidity,9272,56.6
2021/03/20 00:31:19,001e0610ee36,lightsense,hih6130,temperature,22704,17.17
2021/03/20 00:31:19,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-177,-160.909
2021/03/20 00:31:19,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1700,-1545.455
2021/03/20 00:31:19,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-497,-507.143
2021/03/20 00:31:19,001e0610ee36,lightsense,ml8511,intensity,9688,45.473
2021/03/20 00:31:19,001e0610ee36,lightsense,mlx75305,intensity,1126,11.943
2021/03/20 00:31:19,001e0610ee36,lightsense,tmp421,temperature,3392,13.25
2021/03/20 00:31:19,001e0610ee36,lightsense,tsl250rd,intensity,9689,23.564
2021/03/20 00:31:19,001e0610ee36,lightsense,tsl260rd,intensity,1126,2.926
2021/03/20 00:31:19,001e0610ee36,metsense,bmp180,pressure,11444704,1051.96
2021/03/20 00:31:19,001e0610ee36,metsense,bmp180,temperature,22050,9.8
2021/03/20 00:31:19,001e0610ee36,metsense,hih4030,humidity,469,71.22
2021/03/20 00:31:19,001e0610ee36,metsense,htu21d,humidity,47738,85.05
2021/03/20 00:31:19,001e0610ee36,metsense,htu21d,temperature,20072,6.97
2021/03/20 00:31:19,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2021/03/20 00:31:19,001e0610ee36,metsense,mma8452q,acceleration_x,65328,-12.695
2021/03/20 00:31:19,001e0610ee36,metsense,mma8452q,acceleration_y,49392,-985.352
2021/03/20 00:31:19,001e0610ee36,metsense,mma8452q,acceleration_z,65488,-2.93
2021/03/20 00:31:19,001e0610ee36,metsense,pr103j2,temperature,691,7.35
2021/03/20 00:31:19,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:31:19,001e0610ee36,metsense,tmp112,temperature,929,7.25
2021/03/20 00:31:19,001e0610ee36,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:31:19,001e0610ee36,metsense,tsys01,temperature,9292892,7.42
2021/03/20 00:31:21,001e0611804d,lightsense,apds_9006_020,intensity,65535,5267.409
2021/03/20 00:31:21,001e0611804d,lightsense,hih6130,humidity,65535,100.0
2021/03/20 00:31:21,001e0611804d,lightsense,hih6130,temperature,65535,125.01
2021/03/20 00:31:21,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2021/03/20 00:31:21,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2021/03/20 00:31:21,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2021/03/20 00:31:21,001e0611804d,lightsense,ml8511,intensity,65535,1135.624
2021/03/20 00:31:21,001e0611804d,lightsense,mlx75305,intensity,65535,1449.643
2021/03/20 00:31:21,001e0611804d,lightsense,tmp421,temperature,65535,-0.06
2021/03/20 00:31:21,001e0611804d,lightsense,tsl250rd,intensity,65535,159.907
2021/03/20 00:31:21,001e0611804d,lightsense,tsl260rd,intensity,65535,176.441
2021/03/20 00:31:21,001e0611804d,metsense,bmp180,pressure,16777215,2361.56
2021/03/20 00:31:21,001e0611804d,metsense,bmp180,temperature,65535,241.0
2021/03/20 00:31:21,001e0611804d,metsense,hih4030,humidity,420,63.88
2021/03/20 00:31:21,001e0611804d,metsense,htu21d,humidity,65535,118.99
2021/03/20 00:31:21,001e0611804d,metsense,htu21d,temperature,65535,128.86
2021/03/20 00:31:21,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2021/03/20 00:31:21,001e0611804d,metsense,mma8452q,acceleration_x,65535,-0.977
2021/03/20 00:31:21,001e0611804d,metsense,mma8452q,acceleration_y,65535,-0.977
2021/03/20 00:31:21,001e0611804d,metsense,mma8452q,acceleration_z,65535,-0.977
2021/03/20 00:31:21,001e0611804d,metsense,pr103j2,temperature,664,4.95
2021/03/20 00:31:21,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,55.0
2021/03/20 00:31:21,001e0611804d,metsense,tmp112,temperature,65535,-254.0
2021/03/20 00:31:21,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:31:21,001e0611804d,metsense,tsys01,temperature,16777215,214.75
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,10um_particle,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,1um_particle,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,2_5um_particle,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,5um_particle,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,pm10_atm,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,pm10_cf1,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,pm1_atm,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,pm1_cf1,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,pm25_atm,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,pm25_cf1,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,point_3um_particle,0,0
2021/03/20 00:31:21,001e0611804d,plantower,pms7003,point_5um_particle,0,0
2021/03/20 00:31:27,001e0610fb4c,metsense,hih4030,humidity,518,78.56
2021/03/20 00:31:27,001e0610fb4c,metsense,metsense,id,000017e2bfa2,000017e2bfa2
2021/03/20 00:31:27,001e0610fb4c,metsense,pr103j2,temperature,652,3.95
2021/03/20 00:31:27,001e0610fb4c,metsense,spv1840lr5h_b,intensity,817,NA
2021/03/20 00:31:27,001e0610fb4c,metsense,tsl250rd,intensity,2,0.101
2021/03/20 00:31:44,001e0610ee36,lightsense,apds_9006_020,intensity,8,0.643
2021/03/20 00:31:44,001e0610ee36,lightsense,hih6130,humidity,9272,56.6
2021/03/20 00:31:44,001e0610ee36,lightsense,hih6130,temperature,22700,17.16
2021/03/20 00:31:44,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-175,-159.091
2021/03/20 00:31:44,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1687,-1533.636
2021/03/20 00:31:44,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-490,-500.0
2021/03/20 00:31:44,001e0610ee36,lightsense,ml8511,intensity,9689,45.492
2021/03/20 00:31:44,001e0610ee36,lightsense,mlx75305,intensity,1125,11.92
2021/03/20 00:31:44,001e0610ee36,lightsense,tmp421,temperature,3392,13.25
2021/03/20 00:31:44,001e0610ee36,lightsense,tsl250rd,intensity,9688,23.562
2021/03/20 00:31:44,001e0610ee36,lightsense,tsl260rd,intensity,1125,2.923
2021/03/20 00:31:44,001e0610ee36,metsense,bmp180,pressure,11446976,1052.05
2021/03/20 00:31:44,001e0610ee36,metsense,bmp180,temperature,22040,9.7
2021/03/20 00:31:44,001e0610ee36,metsense,hih4030,humidity,467,70.92
2021/03/20 00:31:44,001e0610ee36,metsense,htu21d,humidity,48202,85.93
2021/03/20 00:31:44,001e0610ee36,metsense,htu21d,temperature,20048,6.9
2021/03/20 00:31:44,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2021/03/20 00:31:44,001e0610ee36,metsense,mma8452q,acceleration_x,65264,-16.602
2021/03/20 00:31:44,001e0610ee36,metsense,mma8452q,acceleration_y,49280,-992.188
2021/03/20 00:31:44,001e0610ee36,metsense,mma8452q,acceleration_z,65456,-4.883
2021/03/20 00:31:44,001e0610ee36,metsense,pr103j2,temperature,686,6.9
2021/03/20 00:31:44,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:31:44,001e0610ee36,metsense,tmp112,temperature,913,7.12
2021/03/20 00:31:44,001e0610ee36,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:31:44,001e0610ee36,metsense,tsys01,temperature,9289446,7.29
2021/03/20 00:31:47,001e0611804d,lightsense,apds_9006_020,intensity,65535,5267.409
2021/03/20 00:31:47,001e0611804d,lightsense,hih6130,humidity,65535,100.0
2021/03/20 00:31:47,001e0611804d,lightsense,hih6130,temperature,65535,125.01
2021/03/20 00:31:47,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2021/03/20 00:31:47,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2021/03/20 00:31:47,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2021/03/20 00:31:47,001e0611804d,lightsense,ml8511,intensity,65535,1135.624
2021/03/20 00:31:47,001e0611804d,lightsense,mlx75305,intensity,65535,1449.643
2021/03/20 00:31:47,001e0611804d,lightsense,tmp421,temperature,65535,-0.06
2021/03/20 00:31:47,001e0611804d,lightsense,tsl250rd,intensity,65535,159.907
2021/03/20 00:31:47,001e0611804d,lightsense,tsl260rd,intensity,65535,176.441
2021/03/20 00:31:47,001e0611804d,metsense,bmp180,pressure,16777215,2361.56
2021/03/20 00:31:47,001e0611804d,metsense,bmp180,temperature,65535,241.0
2021/03/20 00:31:47,001e0611804d,metsense,hih4030,humidity,405,61.63
2021/03/20 00:31:47,001e0611804d,metsense,htu21d,humidity,65535,118.99
2021/03/20 00:31:47,001e0611804d,metsense,htu21d,temperature,65535,128.86
2021/03/20 00:31:47,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2021/03/20 00:31:47,001e0611804d,metsense,mma8452q,acceleration_x,65535,-0.977
2021/03/20 00:31:47,001e0611804d,metsense,mma8452q,acceleration_y,65535,-0.977
2021/03/20 00:31:47,001e0611804d,metsense,mma8452q,acceleration_z,65535,-0.977
2021/03/20 00:31:47,001e0611804d,metsense,pr103j2,temperature,659,4.55
2021/03/20 00:31:47,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,55.0
2021/03/20 00:31:47,001e0611804d,metsense,tmp112,temperature,65535,-254.0
2021/03/20 00:31:47,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:31:47,001e0611804d,metsense,tsys01,temperature,16777215,214.75
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,10um_particle,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,1um_particle,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,2_5um_particle,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,5um_particle,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,pm10_atm,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,pm10_cf1,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,pm1_atm,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,pm1_cf1,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,pm25_atm,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,pm25_cf1,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,point_3um_particle,0,0
2021/03/20 00:31:47,001e0611804d,plantower,pms7003,point_5um_particle,0,0
2021/03/20 00:32:05,001e0610fb4c,metsense,hih4030,humidity,472,71.67
2021/03/20 00:32:05,001e0610fb4c,metsense,metsense,id,000017e2bfa2,000017e2bfa2
2021/03/20 00:32:05,001e0610fb4c,metsense,pr103j2,temperature,651,3.85
2021/03/20 00:32:05,001e0610fb4c,metsense,spv1840lr5h_b,intensity,817,NA
2021/03/20 00:32:05,001e0610fb4c,metsense,tsl250rd,intensity,2,0.101
2021/03/20 00:32:09,001e0610ee36,lightsense,apds_9006_020,intensity,7,0.563
2021/03/20 00:32:09,001e0610ee36,lightsense,hih6130,humidity,9264,56.55
2021/03/20 00:32:09,001e0610ee36,lightsense,hih6130,temperature,22696,17.15
2021/03/20 00:32:09,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-173,-157.273
2021/03/20 00:32:09,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1687,-1533.636
2021/03/20 00:32:09,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-496,-506.122
2021/03/20 00:32:09,001e0610ee36,lightsense,ml8511,intensity,9689,45.492
2021/03/20 00:32:09,001e0610ee36,lightsense,mlx75305,intensity,1123,11.876
2021/03/20 00:32:09,001e0610ee36,lightsense,tmp421,temperature,3392,13.25
2021/03/20 00:32:09,001e0610ee36,lightsense,tsl250rd,intensity,9689,23.564
2021/03/20 00:32:09,001e0610ee36,lightsense,tsl260rd,intensity,1123,2.918
2021/03/20 00:32:09,001e0610ee36,metsense,bmp180,pressure,11449888,1052.04
2021/03/20 00:32:09,001e0610ee36,metsense,bmp180,temperature,22024,9.6
2021/03/20 00:32:09,001e0610ee36,metsense,hih4030,humidity,468,71.07
2021/03/20 00:32:09,001e0610ee36,metsense,htu21d,humidity,48518,86.54
2021/03/20 00:32:09,001e0610ee36,metsense,htu21d,temperature,20012,6.81
2021/03/20 00:32:09,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2021/03/20 00:32:09,001e0610ee36,metsense,mma8452q,acceleration_x,65296,-14.648
2021/03/20 00:32:09,001e0610ee36,metsense,mma8452q,acceleration_y,49360,-987.305
2021/03/20 00:32:09,001e0610ee36,metsense,mma8452q,acceleration_z,65424,-6.836
2021/03/20 00:32:09,001e0610ee36,metsense,pr103j2,temperature,693,7.55
2021/03/20 00:32:09,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:32:09,001e0610ee36,metsense,tmp112,temperature,929,7.25
2021/03/20 00:32:09,001e0610ee36,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:32:09,001e0610ee36,metsense,tsys01,temperature,9293666,7.45
2021/03/20 00:32:13,001e0611804d,lightsense,apds_9006_020,intensity,65535,5267.409
2021/03/20 00:32:13,001e0611804d,lightsense,hih6130,humidity,65535,100.0
2021/03/20 00:32:13,001e0611804d,lightsense,hih6130,temperature,65535,125.01
2021/03/20 00:32:13,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2021/03/20 00:32:13,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2021/03/20 00:32:13,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2021/03/20 00:32:13,001e0611804d,lightsense,ml8511,intensity,65535,1135.624
2021/03/20 00:32:13,001e0611804d,lightsense,mlx75305,intensity,65535,1449.643
2021/03/20 00:32:13,001e0611804d,lightsense,tmp421,temperature,65535,-0.06
2021/03/20 00:32:13,001e0611804d,lightsense,tsl250rd,intensity,65535,159.907
2021/03/20 00:32:13,001e0611804d,lightsense,tsl260rd,intensity,65535,176.441
2021/03/20 00:32:13,001e0611804d,metsense,bmp180,pressure,16777215,2361.56
2021/03/20 00:32:13,001e0611804d,metsense,bmp180,temperature,65535,241.0
2021/03/20 00:32:13,001e0611804d,metsense,hih4030,humidity,417,63.43
2021/03/20 00:32:13,001e0611804d,metsense,htu21d,humidity,65535,118.99
2021/03/20 00:32:13,001e0611804d,metsense,htu21d,temperature,65535,128.86
2021/03/20 00:32:13,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2021/03/20 00:32:13,001e0611804d,metsense,mma8452q,acceleration_x,65535,-0.977
2021/03/20 00:32:13,001e0611804d,metsense,mma8452q,acceleration_y,65535,-0.977
2021/03/20 00:32:13,001e0611804d,metsense,mma8452q,acceleration_z,65535,-0.977
2021/03/20 00:32:13,001e0611804d,metsense,pr103j2,temperature,657,4.35
2021/03/20 00:32:13,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:32:13,001e0611804d,metsense,tmp112,temperature,65535,-254.0
2021/03/20 00:32:13,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:32:13,001e0611804d,metsense,tsys01,temperature,16777215,214.75
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,10um_particle,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,1um_particle,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,2_5um_particle,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,5um_particle,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,pm10_atm,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,pm10_cf1,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,pm1_atm,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,pm1_cf1,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,pm25_atm,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,pm25_cf1,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,point_3um_particle,0,0
2021/03/20 00:32:13,001e0611804d,plantower,pms7003,point_5um_particle,0,0
2021/03/20 00:32:34,001e0610ee36,lightsense,apds_9006_020,intensity,8,0.643
2021/03/20 00:32:34,001e0610ee36,lightsense,hih6130,humidity,9272,56.6
2021/03/20 00:32:34,001e0610ee36,lightsense,hih6130,temperature,22684,17.11
2021/03/20 00:32:34,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-177,-160.909
2021/03/20 00:32:34,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1686,-1532.727
2021/03/20 00:32:34,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-493,-503.061
2021/03/20 00:32:34,001e0610ee36,lightsense,ml8511,intensity,9689,45.492
2021/03/20 00:32:34,001e0610ee36,lightsense,mlx75305,intensity,1122,11.853
2021/03/20 00:32:34,001e0610ee36,lightsense,tmp421,temperature,3376,13.19
2021/03/20 00:32:34,001e0610ee36,lightsense,tsl250rd,intensity,9689,23.564
2021/03/20 00:32:34,001e0610ee36,lightsense,tsl260rd,intensity,1122,2.915
2021/03/20 00:32:34,001e0610ee36,metsense,bmp180,pressure,11448352,1051.96
2021/03/20 00:32:34,001e0610ee36,metsense,bmp180,temperature,22031,9.7
2021/03/20 00:32:34,001e0610ee36,metsense,hih4030,humidity,469,71.22
2021/03/20 00:32:34,001e0610ee36,metsense,htu21d,humidity,48534,86.57
2021/03/20 00:32:34,001e0610ee36,metsense,htu21d,temperature,20016,6.82
2021/03/20 00:32:34,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2021/03/20 00:32:34,001e0610ee36,metsense,mma8452q,acceleration_x,65264,-16.602
2021/03/20 00:32:34,001e0610ee36,metsense,mma8452q,acceleration_y,49440,-982.422
2021/03/20 00:32:34,001e0610ee36,metsense,mma8452q,acceleration_z,65424,-6.836
2021/03/20 00:32:34,001e0610ee36,metsense,pr103j2,temperature,696,7.8
2021/03/20 00:32:34,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:32:34,001e0610ee36,metsense,tmp112,temperature,929,7.25
2021/03/20 00:32:34,001e0610ee36,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:32:34,001e0610ee36,metsense,tsys01,temperature,9294486,7.47
2021/03/20 00:32:38,001e0611804d,lightsense,apds_9006_020,intensity,65535,5267.409
2021/03/20 00:32:38,001e0611804d,lightsense,hih6130,humidity,65535,100.0
2021/03/20 00:32:38,001e0611804d,lightsense,hih6130,temperature,65535,125.01
2021/03/20 00:32:38,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2021/03/20 00:32:38,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2021/03/20 00:32:38,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2021/03/20 00:32:38,001e0611804d,lightsense,ml8511,intensity,65535,1135.624
2021/03/20 00:32:38,001e0611804d,lightsense,mlx75305,intensity,65535,1449.643
2021/03/20 00:32:38,001e0611804d,lightsense,tmp421,temperature,65535,-0.06
2021/03/20 00:32:38,001e0611804d,lightsense,tsl250rd,intensity,65535,159.907
2021/03/20 00:32:38,001e0611804d,lightsense,tsl260rd,intensity,65535,176.441
2021/03/20 00:32:38,001e0611804d,metsense,bmp180,pressure,16777215,2361.56
2021/03/20 00:32:38,001e0611804d,metsense,bmp180,temperature,65535,241.0
2021/03/20 00:32:38,001e0611804d,metsense,hih4030,humidity,405,61.63
2021/03/20 00:32:38,001e0611804d,metsense,htu21d,humidity,65535,118.99
2021/03/20 00:32:38,001e0611804d,metsense,htu21d,temperature,65535,128.86
2021/03/20 00:32:38,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2021/03/20 00:32:38,001e0611804d,metsense,mma8452q,acceleration_x,65535,-0.977
2021/03/20 00:32:38,001e0611804d,metsense,mma8452q,acceleration_y,65535,-0.977
2021/03/20 00:32:38,001e0611804d,metsense,mma8452q,acceleration_z,65535,-0.977
2021/03/20 00:32:38,001e0611804d,metsense,pr103j2,temperature,655,4.2
2021/03/20 00:32:38,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:32:38,001e0611804d,metsense,tmp112,temperature,65535,-254.0
2021/03/20 00:32:38,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:32:38,001e0611804d,metsense,tsys01,temperature,16777215,214.75
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,10um_particle,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,1um_particle,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,2_5um_particle,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,5um_particle,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,pm10_atm,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,pm10_cf1,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,pm1_atm,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,pm1_cf1,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,pm25_atm,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,pm25_cf1,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,point_3um_particle,0,0
2021/03/20 00:32:38,001e0611804d,plantower,pms7003,point_5um_particle,0,0
2021/03/20 00:32:43,001e0610fb4c,metsense,hih4030,humidity,493,74.81
2021/03/20 00:32:43,001e0610fb4c,metsense,metsense,id,000017e2bfa2,000017e2bfa2
2021/03/20 00:32:43,001e0610fb4c,metsense,pr103j2,temperature,655,4.2
2021/03/20 00:32:43,001e0610fb4c,metsense,spv1840lr5h_b,intensity,817,NA
2021/03/20 00:32:43,001e0610fb4c,metsense,tsl250rd,intensity,2,0.101
2021/03/20 00:32:59,001e0610ee36,lightsense,apds_9006_020,intensity,8,0.643
2021/03/20 00:32:59,001e0610ee36,lightsense,hih6130,humidity,9272,56.6
2021/03/20 00:32:59,001e0610ee36,lightsense,hih6130,temperature,22680,17.1
2021/03/20 00:32:59,001e0610ee36,lightsense,hmc5883l,magnetic_field_x,-172,-156.364
2021/03/20 00:32:59,001e0610ee36,lightsense,hmc5883l,magnetic_field_y,-1687,-1533.636
2021/03/20 00:32:59,001e0610ee36,lightsense,hmc5883l,magnetic_field_z,-502,-512.245
2021/03/20 00:32:59,001e0610ee36,lightsense,ml8511,intensity,9689,45.492
2021/03/20 00:32:59,001e0610ee36,lightsense,mlx75305,intensity,1121,11.831
2021/03/20 00:32:59,001e0610ee36,lightsense,tmp421,temperature,3376,13.19
2021/03/20 00:32:59,001e0610ee36,lightsense,tsl250rd,intensity,9689,23.564
2021/03/20 00:32:59,001e0610ee36,lightsense,tsl260rd,intensity,1121,2.912
2021/03/20 00:32:59,001e0610ee36,metsense,bmp180,pressure,11445152,1052.04
2021/03/20 00:32:59,001e0610ee36,metsense,bmp180,temperature,22049,9.8
2021/03/20 00:32:59,001e0610ee36,metsense,hih4030,humidity,470,71.37
2021/03/20 00:32:59,001e0610ee36,metsense,htu21d,humidity,48370,86.25
2021/03/20 00:32:59,001e0610ee36,metsense,htu21d,temperature,20036,6.87
2021/03/20 00:32:59,001e0610ee36,metsense,metsense,id,011cd1141800,011cd1141800
2021/03/20 00:32:59,001e0610ee36,metsense,mma8452q,acceleration_x,65296,-14.648
2021/03/20 00:32:59,001e0610ee36,metsense,mma8452q,acceleration_y,49408,-984.375
2021/03/20 00:32:59,001e0610ee36,metsense,mma8452q,acceleration_z,65472,-3.906
2021/03/20 00:32:59,001e0610ee36,metsense,pr103j2,temperature,686,6.9
2021/03/20 00:32:59,001e0610ee36,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:32:59,001e0610ee36,metsense,tmp112,temperature,937,7.31
2021/03/20 00:32:59,001e0610ee36,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:32:59,001e0610ee36,metsense,tsys01,temperature,9294018,7.45
2021/03/20 00:33:04,001e0611804d,lightsense,apds_9006_020,intensity,65535,5267.409
2021/03/20 00:33:04,001e0611804d,lightsense,hih6130,humidity,65535,100.0
2021/03/20 00:33:04,001e0611804d,lightsense,hih6130,temperature,65535,125.01
2021/03/20 00:33:04,001e0611804d,lightsense,hmc5883l,magnetic_field_x,-1,-0.909
2021/03/20 00:33:04,001e0611804d,lightsense,hmc5883l,magnetic_field_y,-1,-0.909
2021/03/20 00:33:04,001e0611804d,lightsense,hmc5883l,magnetic_field_z,-1,-1.02
2021/03/20 00:33:04,001e0611804d,lightsense,ml8511,intensity,65535,1135.624
2021/03/20 00:33:04,001e0611804d,lightsense,mlx75305,intensity,65535,1449.643
2021/03/20 00:33:04,001e0611804d,lightsense,tmp421,temperature,65535,-0.06
2021/03/20 00:33:04,001e0611804d,lightsense,tsl250rd,intensity,65535,159.907
2021/03/20 00:33:04,001e0611804d,lightsense,tsl260rd,intensity,65535,176.441
2021/03/20 00:33:04,001e0611804d,metsense,bmp180,pressure,16777215,2361.56
2021/03/20 00:33:04,001e0611804d,metsense,bmp180,temperature,65535,241.0
2021/03/20 00:33:04,001e0611804d,metsense,hih4030,humidity,430,65.37
2021/03/20 00:33:04,001e0611804d,metsense,htu21d,humidity,65535,118.99
2021/03/20 00:33:04,001e0611804d,metsense,htu21d,temperature,65535,128.86
2021/03/20 00:33:04,001e0611804d,metsense,metsense,id,01a41a101a00,01a41a101a00
2021/03/20 00:33:04,001e0611804d,metsense,mma8452q,acceleration_x,65535,-0.977
2021/03/20 00:33:04,001e0611804d,metsense,mma8452q,acceleration_y,65535,-0.977
2021/03/20 00:33:04,001e0611804d,metsense,mma8452q,acceleration_z,65535,-0.977
2021/03/20 00:33:04,001e0611804d,metsense,pr103j2,temperature,657,4.35
2021/03/20 00:33:04,001e0611804d,metsense,spv1840lr5h_b,intensity,NA,56.72
2021/03/20 00:33:04,001e0611804d,metsense,tmp112,temperature,65535,-254.0
2021/03/20 00:33:04,001e0611804d,metsense,tsl250rd,intensity,0,0.0
2021/03/20 00:33:04,001e0611804d,metsense,tsys01,temperature,16777215,214.75
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,10um_particle,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,1um_particle,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,2_5um_particle,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,5um_particle,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,pm10_atm,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,pm10_cf1,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,pm1_atm,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,pm1_cf1,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,pm25_atm,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,pm25_cf1,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,point_3um_particle,0,0
2021/03/20 00:33:04,001e0611804d,plantower,pms7003,point_5um_particle,0,0
